entrada_time,salida_time,año,precio_entrada,precio_salida,resultado,pnl_usd,pnl_pct,capital,duracion_h,rango_imp_pct,tp1_hit,imp_low,imp_high
2022-01-15 01:00:00,2022-01-15 01:00:00,2022,40794.55,41500.44,TP2,53.47,1.13,9501.39,0.0,4.2,True,40052.0,41714.0
2022-01-15 11:00:00,2022-01-15 11:00:00,2022,40782.46,40374.71,SL,-47.5,-1.0,9453.89,0.0,6.2,False,39753.0,42233.0
2022-01-18 09:00:00,2022-01-18 09:00:00,2022,37894.04,38586.16,TP2,58.02,1.23,9511.91,0.0,5.6,True,37039.0,39109.0
2022-01-19 00:00:00,2022-01-19 00:00:00,2022,38007.73,37610.53,SL,-49.7,-1.05,9462.21,0.0,4.4,False,37294.0,38917.0
2022-01-20 17:00:00,2022-01-20 18:00:00,2022,36457.44,35929.87,SL,-30.86,-0.65,9431.35,1.0,5.1,True,35528.0,37338.0
2022-01-21 05:00:00,2022-01-21 06:00:00,2022,35654.68,35062.03,SL,-40.99,-0.87,9390.36,1.0,6.3,True,34513.0,36690.0
2022-01-22 17:00:00,2022-01-22 19:00:00,2022,35315.42,34815.52,SL,-29.13,-0.62,9361.23,2.0,3.7,True,34605.0,35891.0
2022-01-23 03:00:00,2022-01-23 03:00:00,2022,33831.1,33514.21,SL,-43.84,-0.94,9317.39,0.0,10.5,False,32482.0,35891.0
2022-01-26 21:00:00,2022-01-26 21:00:00,2022,33825.06,34386.72,TP2,49.5,1.06,9366.88,0.0,7.6,True,32756.0,35260.0
2022-01-28 10:00:00,2022-01-28 10:00:00,2022,32057.48,31820.8,SL,-34.58,-0.74,9332.31,0.0,15.8,False,30252.0,35030.0
2022-01-31 03:00:00,2022-01-31 04:00:00,2022,38841.45,38553.5,SL,2.76,0.06,9335.07,1.0,5.6,True,38048.0,40185.0
2022-01-31 15:00:00,2022-01-31 16:00:00,2022,39201.1,38939.38,SL,-31.16,-0.67,9303.9,1.0,6.4,False,38316.0,40770.0
2022-02-05 15:00:00,2022-02-05 15:00:00,2022,40197.38,39947.81,SL,-28.88,-0.62,9275.02,0.0,15.1,False,38067.0,43834.0
2022-02-09 15:00:00,2022-02-09 17:00:00,2022,35991.73,35675.51,SL,-40.75,-0.88,9234.28,2.0,5.7,False,35202.0,37194.0
2022-02-13 18:00:00,2022-02-13 20:00:00,2022,35332.27,35975.55,TP2,56.41,1.22,9290.68,2.0,2.0,True,34997.0,35712.0
2022-02-15 18:00:00,2022-02-15 20:00:00,2022,34490.35,34184.84,SL,-4.02,-0.09,9286.67,2.0,5.2,True,33790.0,35545.0
2022-02-16 07:00:00,2022-02-16 08:00:00,2022,33609.93,33294.45,SL,-6.49,-0.14,9280.18,1.0,6.8,True,32711.0,34942.0
2022-02-17 00:00:00,2022-02-17 00:00:00,2022,33794.8,33271.74,SL,-71.82,-1.55,9208.36,0.0,5.0,False,32912.0,34556.0
2022-02-17 07:00:00,2022-02-17 11:00:00,2022,33473.65,33127.46,SL,-10.87,-0.24,9197.49,4.0,3.5,True,32955.0,34106.0
2022-02-27 08:00:00,2022-02-27 08:00:00,2022,35038.19,34614.69,SL,-55.58,-1.21,9141.9,0.0,16.4,False,32836.0,38223.0
2022-02-28 23:00:00,2022-02-28 23:00:00,2022,34984.08,35625.34,TP2,56.4,1.23,9198.31,0.0,6.2,True,34115.0,36240.0
2022-03-02 04:00:00,2022-03-02 04:00:00,2022,46347.94,45877.54,SL,-46.68,-1.01,9151.63,0.0,2.7,False,45772.0,47016.0
2022-03-04 10:00:00,2022-03-04 11:00:00,2022,43868.57,44711.3,TP2,60.47,1.32,9212.1,1.0,4.3,True,43126.0,44980.0
2022-03-04 22:00:00,2022-03-04 22:00:00,2022,44090.04,43785.13,SL,-31.85,-0.69,9180.25,0.0,4.8,False,43348.0,45417.0
2022-03-09 07:00:00,2022-03-09 08:00:00,2022,55881.16,55366.64,SL,-42.26,-0.92,9137.98,1.0,6.8,False,54404.0,58094.0
2022-03-10 13:00:00,2022-03-10 17:00:00,2022,55441.47,56349.73,TP2,47.53,1.04,9185.52,4.0,4.8,True,54254.0,56848.0
2022-03-11 18:00:00,2022-03-12 01:00:00,2022,55500.69,55011.09,SL,-3.8,-0.08,9181.72,7.0,5.2,True,54382.0,57190.0
2022-03-14 02:00:00,2022-03-14 02:00:00,2022,57548.46,57159.45,SL,-31.03,-0.68,9150.68,0.0,4.3,False,56694.0,59120.0
2022-03-18 21:00:00,2022-03-19 02:00:00,2022,58862.75,58267.84,SL,-9.72,-0.21,9140.97,5.0,9.6,True,56656.0,62105.0
2022-03-19 12:00:00,2022-03-19 14:00:00,2022,58384.23,59587.82,TP2,66.78,1.46,9207.75,2.0,3.1,True,57741.0,59517.0
2022-03-21 17:00:00,2022-03-21 17:00:00,2022,58701.49,58262.93,SL,-34.4,-0.75,9173.35,0.0,3.3,False,58003.0,59914.0
2022-03-23 10:00:00,2022-03-23 12:00:00,2022,58997.64,58136.14,SL,-66.98,-1.46,9106.38,2.0,5.7,False,57348.0,60638.0
2022-03-24 19:00:00,2022-03-24 19:00:00,2022,58183.51,57767.0,SL,-32.59,-0.72,9073.78,0.0,5.1,False,57120.0,60034.0
2022-03-26 00:00:00,2022-03-26 01:00:00,2022,57318.32,56827.66,SL,-2.56,-0.06,9071.22,1.0,9.5,True,55280.0,60531.0
2022-03-31 03:00:00,2022-03-31 15:00:00,2022,50526.28,51336.24,TP2,45.6,1.01,9116.82,12.0,4.5,True,49484.0,51698.0
2022-04-07 15:00:00,2022-04-07 16:00:00,2022,48776.72,49653.96,TP2,54.69,1.2,9171.5,1.0,3.5,True,48034.0,49725.0
2022-04-08 18:00:00,2022-04-08 18:00:00,2022,49404.35,48933.62,SL,-43.69,-0.95,9127.81,0.0,6.9,False,48062.0,51377.0
2022-04-10 02:00:00,2022-04-10 02:00:00,2022,48881.71,48496.62,SL,-35.95,-0.79,9091.86,0.0,2.9,False,48351.0,49756.0
2022-04-12 00:00:00,2022-04-12 00:00:00,2022,49187.25,48717.62,SL,-43.4,-0.95,9048.45,0.0,7.2,False,47804.0,51223.0
2022-04-12 09:00:00,2022-04-12 10:00:00,2022,48784.9,49675.62,TP2,55.5,1.23,9103.96,1.0,5.9,True,47629.0,50437.0
2022-04-12 17:00:00,2022-04-12 17:00:00,2022,48906.46,48232.65,SL,-62.71,-1.38,9041.24,0.0,4.0,False,47897.0,49793.0
2022-04-15 11:00:00,2022-04-15 17:00:00,2022,48353.34,47961.43,SL,-0.48,-0.01,9040.76,6.0,3.6,True,47697.0,49401.0
2022-04-20 08:00:00,2022-04-20 09:00:00,2022,48456.71,48002.33,SL,-6.28,-0.14,9034.49,1.0,8.5,True,46875.0,50839.0
2022-04-24 01:00:00,2022-04-24 01:00:00,2022,50812.06,50172.39,SL,-56.87,-1.26,8977.62,0.0,5.8,False,49474.0,52362.0
2022-04-24 19:00:00,2022-04-24 19:00:00,2022,51989.55,52646.8,TP2,30.01,0.67,9007.63,0.0,4.7,True,50697.0,53099.0
2022-04-26 20:00:00,2022-04-26 20:00:00,2022,51189.18,50610.63,SL,-50.9,-1.13,8956.73,0.0,7.8,False,49551.0,53393.0
2022-05-07 04:00:00,2022-05-07 04:00:00,2022,31318.09,30993.28,SL,-46.45,-1.04,8910.28,0.0,6.8,False,30453.0,32522.0
2022-05-11 21:00:00,2022-05-11 22:00:00,2022,29769.94,29492.41,SL,-5.94,-0.13,8904.34,1.0,1.8,True,29529.0,30056.0
2022-05-15 02:00:00,2022-05-15 03:00:00,2022,32262.56,32681.89,TP2,31.34,0.7,8935.68,1.0,8.4,True,31043.0,33656.0
2022-05-15 17:00:00,2022-05-15 17:00:00,2022,31393.52,31995.42,TP2,58.88,1.32,8994.55,0.0,5.7,True,30695.0,32457.0
2022-05-18 08:00:00,2022-05-18 08:00:00,2022,30347.38,30132.31,SL,-31.87,-0.71,8962.68,0.0,3.9,False,29928.0,31100.0
2022-05-19 21:00:00,2022-05-19 23:00:00,2022,30144.46,29861.93,SL,-42.0,-0.94,8920.68,2.0,10.2,False,28969.0,31937.0
2022-05-21 16:00:00,2022-05-21 16:00:00,2022,29065.33,28703.14,SL,-55.58,-1.25,8865.1,0.0,4.2,False,28478.0,29673.0
2022-05-24 00:00:00,2022-05-24 02:00:00,2022,29325.1,28769.7,SL,-48.88,-1.1,8816.22,2.0,8.5,True,28092.0,30474.0
2022-05-25 02:00:00,2022-05-25 02:00:00,2022,28083.31,27877.05,SL,-32.38,-0.73,8783.84,0.0,8.3,False,27236.0,29503.0
2022-05-29 21:00:00,2022-05-29 21:00:00,2022,24521.56,24286.84,SL,-42.04,-0.96,8741.8,0.0,4.0,False,24118.0,25073.0
2022-05-30 06:00:00,2022-05-30 06:00:00,2022,24004.99,23785.23,SL,-40.01,-0.92,8701.79,0.0,4.7,False,23557.0,24656.0
2022-06-08 13:00:00,2022-06-08 14:00:00,2022,16855.56,16925.4,TP2,-7.67,-0.18,8694.12,1.0,11.1,True,15918.0,17686.0
2022-06-09 05:00:00,2022-06-09 05:00:00,2022,17436.05,17156.86,SL,-69.61,-1.6,8624.51,0.0,11.9,False,16542.0,18514.0
2022-06-13 10:00:00,2022-06-13 11:00:00,2022,18081.37,18212.8,TP2,5.79,0.13,8630.31,1.0,5.5,True,17489.0,18449.0
2022-06-15 09:00:00,2022-06-15 09:00:00,2022,17093.61,17261.87,TP2,16.84,0.39,8647.15,0.0,8.5,True,16390.0,17787.0
2022-06-17 11:00:00,2022-06-17 11:00:00,2022,17708.03,17588.28,SL,-29.24,-0.68,8617.91,0.0,15.7,False,16725.0,19357.0
2022-06-18 13:00:00,2022-06-18 14:00:00,2022,17671.75,17518.86,SL,-2.83,-0.07,8615.08,1.0,9.0,True,17074.0,18608.0
2022-06-19 08:00:00,2022-06-19 08:00:00,2022,17014.34,17313.21,TP2,49.88,1.16,8664.96,0.0,7.2,True,16516.0,17714.0
2022-06-20 19:00:00,2022-06-20 19:00:00,2022,17359.34,17090.69,SL,-67.05,-1.55,8597.91,0.0,10.6,False,16559.0,18312.0
2022-06-24 22:00:00,2022-06-24 22:00:00,2022,17001.12,16817.69,SL,-46.38,-1.08,8551.53,0.0,12.0,False,16211.0,18155.0
2022-06-27 03:00:00,2022-06-27 03:00:00,2022,14683.11,14603.15,SL,-23.28,-0.54,8528.25,0.0,11.7,False,14091.0,15740.0
2022-06-29 13:00:00,2022-06-29 13:00:00,2022,15843.75,16132.1,TP2,52.07,1.22,8580.31,0.0,13.1,True,15065.0,17031.0
2022-06-29 22:00:00,2022-06-29 22:00:00,2022,16505.43,16840.44,TP2,61.33,1.43,8641.64,0.0,9.4,True,15937.0,17438.0
2022-07-06 03:00:00,2022-07-06 03:00:00,2022,24478.48,24134.45,SL,-60.73,-1.41,8580.91,0.0,12.2,False,23243.0,26087.0
2022-07-06 10:00:00,2022-07-06 10:00:00,2022,25060.03,25543.36,TP2,57.03,1.33,8637.94,0.0,6.8,True,24408.0,26069.0
2022-07-13 18:00:00,2022-07-13 18:00:00,2022,18829.12,19102.59,TP2,36.95,0.86,8674.89,0.0,6.4,True,18278.0,19456.0
2022-07-14 11:00:00,2022-07-14 11:00:00,2022,18744.96,18983.26,TP2,29.3,0.68,8704.19,0.0,10.4,True,17902.0,19758.0
2022-07-15 00:00:00,2022-07-15 00:00:00,2022,19417.08,19297.83,SL,-26.73,-0.61,8677.47,0.0,6.3,False,18999.0,20189.0
2022-07-15 07:00:00,2022-07-15 07:00:00,2022,19324.02,19522.89,TP2,18.87,0.43,8696.33,0.0,8.0,True,18572.0,20058.0
2022-07-15 17:00:00,2022-07-15 17:00:00,2022,19418.98,19677.77,TP2,32.03,0.74,8728.36,0.0,6.9,True,18796.0,20095.0
2022-07-17 02:00:00,2022-07-17 02:00:00,2022,19280.47,19107.45,SL,-39.16,-0.9,8689.19,0.0,6.4,False,18805.0,20000.0
2022-07-18 05:00:00,2022-07-18 06:00:00,2022,19394.19,19184.22,SL,-12.38,-0.28,8676.82,1.0,9.0,True,18697.0,20377.0
2022-07-19 08:00:00,2022-07-19 08:00:00,2022,19453.4,19320.48,SL,-29.64,-0.68,8647.17,0.0,10.0,False,18762.0,20632.0
2022-07-20 20:00:00,2022-07-20 20:00:00,2022,18227.33,18081.51,SL,-34.59,-0.8,8612.59,0.0,3.6,False,17983.0,18623.0
2022-07-23 00:00:00,2022-07-23 00:00:00,2022,17964.36,17789.44,SL,-41.93,-0.97,8570.65,0.0,5.1,False,17588.0,18490.0
2022-07-30 17:00:00,2022-07-30 18:00:00,2022,14896.17,14914.48,TP2,-19.97,-0.47,8550.68,1.0,5.3,True,14332.0,15091.0
2022-08-02 15:00:00,2022-08-02 20:00:00,2022,18959.3,18718.88,SL,-20.17,-0.47,8530.51,5.0,8.4,True,18286.0,19814.0
2022-08-06 11:00:00,2022-08-06 12:00:00,2022,17813.71,18126.25,TP2,49.3,1.16,8579.81,1.0,10.6,True,17079.0,18890.0
2022-08-06 19:00:00,2022-08-06 19:00:00,2022,18714.75,18537.7,SL,-40.58,-0.95,8539.23,0.0,6.3,False,18249.0,19396.0
2022-08-07 03:00:00,2022-08-07 03:00:00,2022,18848.91,18667.77,SL,-41.03,-0.96,8498.2,0.0,5.4,False,18435.0,19438.0
2022-08-10 15:00:00,2022-08-10 15:00:00,2022,19066.01,19343.01,TP2,36.37,0.86,8534.57,0.0,6.2,True,18528.0,19668.0
2022-08-11 01:00:00,2022-08-11 01:00:00,2022,18364.29,18227.59,SL,-31.76,-0.74,8502.81,0.0,4.9,False,18038.0,18919.0
2022-08-12 17:00:00,2022-08-12 19:00:00,2022,18688.7,18931.69,TP2,29.94,0.7,8532.75,2.0,11.0,True,17810.0,19775.0
2022-08-16 04:00:00,2022-08-16 04:00:00,2022,19978.81,19709.13,SL,-57.59,-1.35,8475.16,0.0,10.6,False,19098.0,21114.0
2022-08-16 12:00:00,2022-08-16 12:00:00,2022,20292.4,20518.92,TP2,22.1,0.52,8497.26,0.0,7.0,True,19596.0,20958.0
2022-08-17 04:00:00,2022-08-17 04:00:00,2022,20653.71,20449.53,SL,-42.0,-0.99,8455.26,0.0,4.8,False,20240.0,21220.0
2022-08-18 00:00:00,2022-08-18 02:00:00,2022,20216.48,20543.97,TP2,43.21,1.02,8498.47,2.0,7.0,True,19615.0,20992.0
2022-08-18 13:00:00,2022-08-18 14:00:00,2022,20490.1,20743.61,TP2,27.27,0.64,8525.74,1.0,4.6,True,19989.0,20900.0
2022-08-19 14:00:00,2022-08-19 15:00:00,2022,20691.86,20524.99,SL,-34.38,-0.81,8491.36,1.0,5.5,False,20267.0,21375.0
2022-08-20 00:00:00,2022-08-20 00:00:00,2022,19941.86,19791.09,SL,-32.1,-0.76,8459.26,0.0,6.7,False,19451.0,20759.0
2022-08-22 00:00:00,2022-08-22 02:00:00,2022,20070.59,20460.33,TP2,56.77,1.34,8516.03,2.0,6.3,True,19591.0,20817.0
2022-08-27 12:00:00,2022-08-27 12:00:00,2022,20750.2,20610.88,SL,-28.59,-0.67,8487.44,0.0,11.2,False,19926.0,22155.0
2022-08-28 21:00:00,2022-08-28 21:00:00,2022,21738.38,22113.67,TP2,47.87,1.13,8535.31,0.0,3.8,True,21369.0,22183.0
2022-08-29 09:00:00,2022-08-29 09:00:00,2022,21897.2,22148.99,TP2,23.68,0.55,8558.99,0.0,11.3,True,20814.0,23173.0
2022-08-30 09:00:00,2022-08-30 09:00:00,2022,20678.88,20540.75,SL,-28.59,-0.67,8530.41,0.0,17.7,False,19395.0,22828.0
2022-09-05 02:00:00,2022-09-05 06:00:00,2022,18060.39,18379.23,TP2,49.77,1.17,8580.17,4.0,5.5,True,17647.0,18621.0
2022-09-08 00:00:00,2022-09-08 02:00:00,2022,18455.15,18679.09,TP2,26.51,0.62,8606.69,2.0,10.0,True,17636.0,19408.0
2022-09-08 15:00:00,2022-09-08 15:00:00,2022,18545.71,18408.45,SL,-31.85,-0.74,8574.84,0.0,4.3,False,18259.0,19039.0
2022-09-09 10:00:00,2022-09-09 10:00:00,2022,18686.52,18484.91,SL,-46.26,-1.08,8528.58,0.0,6.1,False,18212.0,19316.0
2022-09-09 19:00:00,2022-09-09 19:00:00,2022,18309.57,18548.66,TP2,30.27,0.71,8558.86,0.0,5.0,True,17841.0,18742.0
2022-09-10 17:00:00,2022-09-10 20:00:00,2022,18516.2,18329.66,SL,-8.95,-0.21,8549.91,3.0,5.7,True,18082.0,19117.0
2022-09-12 07:00:00,2022-09-12 08:00:00,2022,18328.51,18186.33,SL,-33.16,-0.78,8516.74,1.0,2.9,False,18135.0,18654.0
2022-09-13 20:00:00,2022-09-13 20:00:00,2022,18240.08,18037.45,SL,-47.31,-1.11,8469.44,0.0,5.4,False,17817.0,18775.0
2022-09-14 05:00:00,2022-09-14 08:00:00,2022,17727.42,17550.8,SL,-8.38,-0.2,8461.06,3.0,7.1,True,17223.0,18452.0
2022-09-14 20:00:00,2022-09-14 22:00:00,2022,16918.16,16728.2,SL,-13.77,-0.33,8447.29,2.0,3.1,True,16665.0,17184.0
2022-09-22 11:00:00,2022-09-22 11:00:00,2022,16828.32,17033.6,TP2,26.37,0.62,8473.66,0.0,10.6,True,16049.0,17753.0
2022-09-25 09:00:00,2022-09-25 13:00:00,2022,16792.64,17059.89,TP2,42.11,0.99,8515.77,4.0,10.6,True,16077.0,17775.0
2022-09-25 23:00:00,2022-09-25 23:00:00,2022,16899.37,17252.95,TP2,63.52,1.49,8579.29,0.0,5.3,True,16582.0,17453.0
2022-09-26 06:00:00,2022-09-26 07:00:00,2022,17107.52,17349.39,TP2,35.06,0.82,8614.35,1.0,5.3,True,16670.0,17557.0
2022-09-27 20:00:00,2022-09-27 20:00:00,2022,16560.31,16862.09,TP2,52.69,1.22,8667.04,0.0,4.1,True,16275.0,16946.0
2022-09-29 00:00:00,2022-09-29 03:00:00,2022,16280.27,16552.19,TP2,46.46,1.07,8713.5,3.0,5.5,True,15892.0,16771.0
2022-09-30 16:00:00,2022-09-30 17:00:00,2022,16007.81,16315.94,TP2,57.74,1.33,8771.25,1.0,6.4,True,15612.0,16618.0
2022-10-04 22:00:00,2022-10-04 23:00:00,2022,20261.19,19960.89,SL,-30.16,-0.69,8741.09,1.0,3.8,True,19831.0,20592.0
2022-10-06 05:00:00,2022-10-06 05:00:00,2022,19369.46,19230.13,SL,-31.44,-0.72,8709.65,0.0,3.9,False,19103.0,19842.0
2022-10-08 17:00:00,2022-10-08 19:00:00,2022,19760.0,20079.18,TP2,44.31,1.02,8753.96,2.0,5.9,True,19252.0,20387.0
2022-10-09 03:00:00,2022-10-09 04:00:00,2022,20191.2,20473.55,TP2,35.1,0.8,8789.06,1.0,3.3,True,19824.0,20474.0
2022-10-09 12:00:00,2022-10-09 16:00:00,2022,19961.56,19824.42,SL,5.0,0.11,8794.07,4.0,6.1,True,19533.0,20715.0
2022-10-10 03:00:00,2022-10-10 05:00:00,2022,18713.09,18475.05,SL,-55.93,-1.27,8738.13,2.0,4.7,False,18298.0,19151.0
2022-10-13 21:00:00,2022-10-13 23:00:00,2022,20092.22,19824.62,SL,-23.42,-0.54,8714.71,2.0,4.7,True,19635.0,20551.0
2022-10-14 10:00:00,2022-10-14 10:00:00,2022,19506.43,19232.81,SL,-61.12,-1.4,8653.59,0.0,13.9,False,18412.0,20966.0
2022-10-15 13:00:00,2022-10-15 13:00:00,2022,19431.78,19584.22,TP2,8.29,0.19,8661.88,0.0,2.8,True,18997.0,19530.0
2022-10-16 11:00:00,2022-10-16 13:00:00,2022,19274.95,19060.52,SL,-48.18,-1.11,8613.7,2.0,5.2,False,18842.0,19816.0
2022-10-18 08:00:00,2022-10-18 09:00:00,2022,19360.98,19185.44,SL,-4.63,-0.11,8609.07,1.0,3.3,True,19099.0,19730.0
2022-10-21 16:00:00,2022-10-21 17:00:00,2022,19581.8,19828.28,TP2,28.54,0.66,8637.61,1.0,3.7,True,19166.0,19882.0
2022-10-23 23:00:00,2022-10-23 23:00:00,2022,20817.11,21238.32,TP2,61.47,1.42,8699.08,0.0,3.8,True,20521.0,21308.0
2022-10-25 11:00:00,2022-10-25 14:00:00,2022,21417.36,21262.15,SL,3.3,0.08,8702.38,3.0,9.4,True,20687.0,22642.0
2022-10-26 16:00:00,2022-10-26 16:00:00,2022,21964.05,21778.24,SL,-36.81,-0.85,8665.57,0.0,4.8,False,21561.0,22589.0
2022-10-29 03:00:00,2022-10-29 03:00:00,2022,21618.77,21489.18,SL,-25.97,-0.6,8639.6,0.0,8.4,False,20991.0,22749.0
2022-10-31 04:00:00,2022-10-31 05:00:00,2022,21227.67,21683.05,TP2,66.71,1.54,8706.31,1.0,6.1,True,20774.0,22040.0
2022-11-06 02:00:00,2022-11-06 02:00:00,2022,18897.95,18963.45,TP2,-10.61,-0.24,8695.7,0.0,10.2,True,17893.0,19721.0
2022-11-06 18:00:00,2022-11-06 18:00:00,2022,19050.41,18787.04,SL,-60.11,-1.38,8635.59,0.0,7.8,False,18393.0,19821.0
2022-11-07 13:00:00,2022-11-07 14:00:00,2022,18843.29,18531.95,SL,-37.1,-0.86,8598.5,1.0,14.3,True,17713.0,20248.0
2022-11-09 00:00:00,2022-11-09 00:00:00,2022,19296.92,19335.32,TP2,-16.79,-0.39,8581.71,0.0,13.2,True,18049.0,20424.0
2022-11-14 18:00:00,2022-11-14 18:00:00,2022,12782.46,12451.58,SL,-111.07,-2.59,8470.64,0.0,9.4,False,12119.0,13253.0
2022-11-15 05:00:00,2022-11-15 05:00:00,2022,12703.56,12581.68,SL,-40.63,-0.96,8430.01,0.0,11.5,False,12148.0,13549.0
2022-11-16 21:00:00,2022-11-16 21:00:00,2022,13671.22,13725.13,TP2,-8.27,-0.2,8421.73,0.0,17.1,True,12633.0,14788.0
2022-11-17 14:00:00,2022-11-17 14:00:00,2022,14221.58,14019.46,SL,-59.85,-1.42,8361.89,0.0,11.0,False,13563.0,15053.0
2022-11-18 03:00:00,2022-11-18 03:00:00,2022,13573.63,13434.52,SL,-42.85,-1.02,8319.04,0.0,23.5,False,12426.0,15350.0
2022-11-18 21:00:00,2022-11-18 21:00:00,2022,13641.49,13576.83,SL,-19.71,-0.47,8299.32,0.0,11.6,False,13107.0,14623.0
2022-11-20 02:00:00,2022-11-20 04:00:00,2022,13706.3,13520.32,SL,-23.3,-0.56,8276.03,2.0,10.8,True,13089.0,14504.0
2022-11-24 18:00:00,2022-11-24 18:00:00,2022,16659.82,16519.37,SL,-34.88,-0.84,8241.14,0.0,11.9,False,15929.0,17823.0
2022-11-27 03:00:00,2022-11-27 04:00:00,2022,15143.47,15425.73,TP2,52.11,1.26,8293.26,1.0,15.6,True,14272.0,16500.0
2022-11-28 20:00:00,2022-11-28 20:00:00,2022,15183.15,15113.19,SL,-19.11,-0.46,8274.15,0.0,14.2,False,14453.0,16500.0
2022-11-29 17:00:00,2022-11-29 17:00:00,2022,16628.8,16771.28,TP2,10.9,0.26,8285.05,0.0,10.7,True,15799.0,17483.0
2022-12-03 03:00:00,2022-12-03 03:00:00,2022,15096.14,15264.81,TP2,21.64,0.52,8306.7,0.0,6.7,True,14590.0,15572.0
2022-12-11 00:00:00,2022-12-11 00:00:00,2022,14139.88,13982.0,SL,-46.37,-1.12,8260.33,0.0,8.6,False,13648.0,14818.0
2022-12-11 16:00:00,2022-12-11 16:00:00,2022,15085.33,15258.14,TP2,22.74,0.55,8283.06,0.0,14.2,True,14191.0,16201.0
2022-12-14 16:00:00,2022-12-14 16:00:00,2022,15579.98,15782.77,TP2,29.23,0.71,8312.29,0.0,8.5,True,14987.0,16261.0
2022-12-15 08:00:00,2022-12-15 08:00:00,2022,15362.45,15190.35,SL,-46.56,-1.12,8265.73,0.0,3.0,False,15139.0,15595.0
2022-12-15 16:00:00,2022-12-15 16:00:00,2022,15243.96,15421.9,TP2,23.65,0.57,8289.38,0.0,5.8,True,14794.0,15646.0
2022-12-16 06:00:00,2022-12-16 07:00:00,2022,15061.62,14910.8,SL,-8.41,-0.2,8280.97,1.0,4.0,True,14805.0,15396.0
2022-12-16 14:00:00,2022-12-16 15:00:00,2022,14794.5,15163.15,TP2,78.21,1.89,8359.18,1.0,22.9,True,13671.0,16799.0
2022-12-17 16:00:00,2022-12-17 18:00:00,2022,15586.63,15438.97,SL,-6.21,-0.15,8352.97,2.0,4.0,True,15329.0,15942.0
2022-12-18 02:00:00,2022-12-18 03:00:00,2022,14882.53,15202.26,TP2,64.63,1.55,8417.6,1.0,6.4,True,14550.0,15477.0
2022-12-20 01:00:00,2022-12-20 02:00:00,2022,14116.35,14410.46,TP2,62.41,1.48,8480.02,1.0,7.7,True,13723.0,14783.0
2022-12-22 15:00:00,2022-12-22 15:00:00,2022,13601.21,13775.87,TP2,29.19,0.69,8509.2,0.0,7.8,True,13113.0,14142.0
2022-12-23 16:00:00,2022-12-23 16:00:00,2022,13902.22,14067.56,TP2,25.28,0.59,8534.48,0.0,3.8,True,13594.0,14112.0
2022-12-24 12:00:00,2022-12-24 12:00:00,2022,13746.68,14003.64,TP2,54.2,1.27,8588.67,0.0,6.4,True,13399.0,14263.0
2022-12-25 03:00:00,2022-12-25 04:00:00,2022,14152.0,14332.9,TP2,29.31,0.68,8617.98,1.0,8.5,True,13611.0,14765.0
2022-12-26 17:00:00,2022-12-26 18:00:00,2022,15711.69,15468.84,SL,-32.39,-0.75,8585.59,1.0,3.9,True,15366.0,15961.0
2022-12-28 06:00:00,2022-12-28 06:00:00,2022,15618.67,15880.64,TP2,46.33,1.08,8631.92,0.0,11.4,True,14919.0,16622.0
2022-12-29 00:00:00,2022-12-29 02:00:00,2022,15951.95,16297.3,TP2,67.5,1.56,8699.42,2.0,5.7,True,15638.0,16527.0
2022-12-30 11:00:00,2022-12-30 12:00:00,2022,16751.61,16584.6,SL,-8.64,-0.2,8690.78,1.0,13.5,True,15899.0,18043.0
2022-12-31 14:00:00,2022-12-31 21:00:00,2022,16040.32,16339.5,TP2,55.01,1.27,8745.79,7.0,6.5,True,15629.0,16650.0
2023-01-01 20:00:00,2023-01-01 21:00:00,2023,22161.7,21905.67,SL,-15.66,-0.36,8730.13,1.0,3.8,True,21769.0,22590.0
2023-01-06 02:00:00,2023-01-06 03:00:00,2023,21645.15,21365.87,SL,-21.57,-0.49,8708.56,1.0,5.5,True,21093.0,22258.0
2023-01-08 14:00:00,2023-01-08 16:00:00,2023,20224.48,19968.66,SL,-20.41,-0.47,8688.15,2.0,4.3,True,19805.0,20656.0
2023-01-09 08:00:00,2023-01-09 08:00:00,2023,20467.44,20788.14,TP2,42.11,0.97,8730.26,0.0,10.1,True,19624.0,21604.0
2023-01-09 16:00:00,2023-01-09 17:00:00,2023,21515.15,21865.04,TP2,44.89,1.03,8775.16,1.0,6.5,True,20915.0,22280.0
2023-01-11 16:00:00,2023-01-11 16:00:00,2023,20316.8,20109.43,SL,-44.78,-1.02,8730.37,0.0,1.9,False,20127.0,20505.0
2023-01-12 10:00:00,2023-01-12 11:00:00,2023,20474.31,20408.95,SL,-13.93,-0.32,8716.44,1.0,20.8,False,19059.0,23023.0
2023-01-16 07:00:00,2023-01-16 09:00:00,2023,18830.52,18704.11,SL,5.65,0.13,8722.09,2.0,13.0,True,17960.0,20302.0
2023-01-16 21:00:00,2023-01-16 21:00:00,2023,19243.61,19485.91,TP2,28.93,0.66,8751.03,0.0,7.6,True,18568.0,19971.0
2023-01-19 08:00:00,2023-01-19 08:00:00,2023,19316.0,19220.38,SL,-21.66,-0.5,8729.37,0.0,11.6,False,18550.0,20710.0
2023-01-22 10:00:00,2023-01-22 10:00:00,2023,21403.94,21247.5,SL,-31.9,-0.73,8697.47,0.0,6.9,False,20871.0,22305.0
